WD_YM(출금연월),UTIZN_CO_APRVNO(이용업체승인번호),DPOST_BANKCD((비식별)입금은행코드),CALT_METH_NM(정산방법명),DPOST_AMT(입금금액)
﻿202307,59000002,QDF,익일정산,291000000
﻿202307,59000002,FYT,익일정산,905000000
﻿202307,59000002,ZVX,익일정산,34800000
﻿202307,59000002,FLX,익일정산,5910000
﻿202307,59000002,ZDD,익일정산,10600000
﻿202307,59000002,RII,익일정산,5930000000
﻿202307,59000002,IUR,익일정산,3120000000
﻿202307,59000002,EEB,익일정산,1850000000
﻿202307,59000002,GPM,익일정산,29500000
﻿202307,59000002,CAZ,익일정산,372000000
﻿202307,59000002,CVN,익일정산,3270000000
﻿202307,59000002,SHK,익일정산,6220000000
﻿202307,59000002,AHN,익일정산,38600000
﻿202307,59000003,JVP,익일정산,96200000
﻿201906,35000497,JVP,실시간정산,1280000000
﻿201912,35100010,BVI,실시간정산,26900000
﻿202005,35000480,FYT,실시간정산,67500000
﻿202005,35100010,FYT,실시간정산,35200000
﻿202011,35100010,BVI,실시간정산,11800000
﻿202011,35100027,KYG,실시간정산,293000
﻿202011,35100027,CVN,실시간정산,9010000
﻿202104,35000497,JVP,실시간정산,273000000
﻿202206,35000480,FYT,실시간정산,341000000
﻿202206,35000497,JVP,실시간정산,92700000
﻿202212,11000699,VEA,익일정산,17700000
﻿202212,12000333,VEA,익일정산,310000000
﻿202212,12000814,CVN,익일정산,102000000
﻿202212,12001022,IEK,익일정산,843000000
﻿202212,14000832,IEK,익일정산,140000
﻿202212,14001310,BVI,익일정산,113000000
﻿202212,14001431,SHK,익일정산,51900000
﻿202212,15200013,KYG,익일정산,1050000
﻿202212,15200158,BVI,익일정산,41000
﻿202212,15200200,BVI,익일정산,12000
﻿202212,15200307,SHK,익일정산,69000
﻿202212,15201124,SHK,익일정산,2750000
﻿202212,15201214,ZVX,익일정산,4000
﻿202212,15201269,IEK,익일정산,11400000
﻿202212,15201342,FYT,익일정산,302000
﻿202212,15300418,VEA,익일정산,2350000
﻿202212,15300795,VEA,익일정산,802000
﻿202212,15600042,BVI,익일정산,1540000000
﻿202212,17000729,BVI,익일정산,230000000
﻿202212,18000010,SHK,익일정산,9670000
﻿202212,20000035,CVN,익일정산,240000000
﻿202212,21000063,SHK,익일정산,595000000
﻿202212,21000108,CVN,익일정산,34400000
﻿202212,21900350,SHK,익일정산,1800000
﻿202212,35000497,JVP,실시간정산,124000000
﻿202212,50000001,HZO,익일정산,48500000
﻿202212,50000001,KYG,익일정산,49800000
﻿202212,51000001,BVI,익일정산,6380000
﻿202212,51000001,AHN,익일정산,5000
﻿202212,53000001,EEB,익일정산,13900000
﻿202212,59000001,ZDD,익일정산,3250000
﻿202212,59000001,AHN,익일정산,3660000
﻿202212,59000002,RII,익일정산,10500000000
﻿202212,59000003,HZO,익일정산,874000
﻿202212,59000003,HZI,익일정산,4830000
﻿202307,11900104,SHK,익일정산,33900000
﻿202307,12000340,SHK,익일정산,122000000
﻿202307,12000357,QDF,익일정산,133000000
﻿202307,12000371,VEA,익일정산,135000000
﻿202307,12000700,BVI,익일정산,226000
﻿202307,12001240,IEK,익일정산,6490000
﻿202307,14001275,BVI,익일정산,4780000
﻿202307,14001538,SHK,익일정산,311000000
﻿202307,14001635,SHK,익일정산,824000000
﻿202307,14001877,JVP,익일정산,34100000
﻿202307,14001998,CVN,익일정산,2000
﻿202307,15200307,SHK,익일정산,104000
﻿202307,15200466,VEA,익일정산,181000000
﻿202307,15201155,HZO,익일정산,10000
﻿202307,15201214,KYG,익일정산,4000
﻿202307,15201269,IEK,익일정산,12200000
﻿202307,15201342,TGT,익일정산,2360000
﻿202307,15201342,IEK,익일정산,34700000
﻿202307,15201342,BVI,익일정산,30700000
﻿202307,15201380,BVI,익일정산,623000
﻿202307,15201401,SHK,익일정산,3050000
﻿202307,15201463,BVI,익일정산,14300000
﻿202307,15201487,SHK,익일정산,27200000
﻿202307,15300335,FYT,익일정산,1430000
﻿202307,15300397,VEA,익일정산,144000
﻿202307,15600059,BVI,익일정산,3380000
﻿202307,17000307,BVI,익일정산,497000000
﻿202307,20000613,BVI,익일정산,3810000
﻿202307,21800021,SHK,익일정산,36800000
﻿202307,21900260,SHK,익일정산,84800000
﻿202307,23000067,SHK,익일정산,11300000
﻿202307,35100010,IEK,실시간정산,102000000
﻿202307,50000001,TGT,익일정산,3200000
﻿202307,50000001,JVP,익일정산,267000000
﻿202307,52000001,JVP,익일정산,1810000
﻿202307,52000001,SHK,익일정산,520000
﻿202307,53000001,FYT,익일정산,12900000
﻿202307,59000001,AHN,익일정산,6750000
﻿202212,14001666,IEK,익일정산,2050000
﻿202212,15200248,BVI,익일정산,21000
﻿202212,15600028,BVI,익일정산,4240000000
﻿202307,15201245,IEK,익일정산,200000
﻿202307,21000087,JVP,익일정산,42000000
﻿202307,50000001,EEB,익일정산,52500000
﻿202307,59000001,SHK,익일정산,1440000000
﻿202110,35000466,BVI,실시간정산,173000000
﻿202110,35100010,BVI,실시간정산,18000000
﻿202212,15201283,VEA,익일정산,3540000
﻿202212,15201373,VEA,익일정산,129000000
﻿202212,15300892,BVI,익일정산,584000000
﻿202212,15600011,BVI,익일정산,1100000000
﻿202212,17000307,BVI,익일정산,225000000
﻿202212,17000608,SHK,익일정산,86300000
﻿202212,21000070,BVI,익일정산,106000000
﻿202212,26000013,SHK,익일정산,22700000
﻿202212,50000001,TGT,익일정산,2060000
﻿202212,50000001,FYT,익일정산,59900000
﻿202212,51000001,IEK,익일정산,14500000
﻿202212,52000001,EEB,익일정산,317000
﻿202212,59000001,QDF,익일정산,34400000
﻿202307,12000115,SHK,익일정산,164000000
﻿202307,12000274,VEA,익일정산,175000000
﻿202307,12000869,IEK,익일정산,401000000
﻿202307,12000973,CVN,익일정산,593000000
﻿202307,14001310,BVI,익일정산,159000000
﻿202307,14001611,SHK,익일정산,275000
﻿202307,14001666,IEK,익일정산,2050000
﻿202307,15200466,BVI,익일정산,19300000
﻿202307,15201283,VEA,익일정산,3940000
﻿202307,15201342,ZDD,익일정산,464000
﻿202307,15201373,VEA,익일정산,2930000
﻿202307,15300892,BVI,익일정산,552000000
﻿202307,15600011,BVI,익일정산,1120000000
﻿202307,20000066,CVN,익일정산,487000000
﻿202307,21000070,BVI,익일정산,117000000
﻿202307,21900367,SHK,익일정산,150000
﻿202307,23000036,VEA,익일정산,231000
﻿202307,35000411,SHK,실시간정산,125000000
﻿202307,35000497,JVP,실시간정산,10600000
﻿202307,50000001,FYT,익일정산,31400000
﻿202307,51000001,IEK,익일정산,16200000
﻿202307,51000001,HZI,익일정산,4440000
﻿202307,52000001,BVI,익일정산,3510000
﻿202307,52000001,EEB,익일정산,30000
﻿202307,59000001,HZI,익일정산,808000000
﻿202307,59000001,QDF,익일정산,12200000
﻿202307,59000001,EEB,익일정산,69800000
﻿202307,59000002,VEA,익일정산,12000000000
﻿202307,59000002,BVI,익일정산,3320000000
﻿202212,15300397,VEA,익일정산,173000
﻿202307,12000364,VEA,익일정산,215000000
﻿202307,17000608,SHK,익일정산,46200000
﻿202307,20000080,BVI,익일정산,964000000
﻿202307,26000013,SHK,익일정산,36100000
﻿202307,50000001,FLX,익일정산,34000
﻿202307,15201342,RII,익일정산,2750000
﻿202307,17000390,SHK,익일정산,12400000
﻿202212,17000231,BVI,익일정산,45900000
﻿202307,14000517,CVN,익일정산,497000000
﻿202307,17000231,BVI,익일정산,53400000
﻿202212,20000080,BVI,익일정산,725000000
﻿202307,59000003,IEK,익일정산,130000000
﻿202307,59000003,HZO,익일정산,1900000
﻿202307,59000003,VEA,익일정산,15400000
﻿202307,59000003,BVI,익일정산,106000000
﻿202307,59000003,KYG,익일정산,5390000
﻿202307,59000003,FYT,익일정산,57100000
﻿202307,59000003,ZVX,익일정산,18000
﻿202307,59000003,FLX,익일정산,80000
﻿202307,59000003,RII,익일정산,14900000
﻿202307,59000003,EEB,익일정산,1510000
﻿202307,59000003,CAZ,익일정산,15400000
﻿202307,59000003,CVN,익일정산,117000000
﻿202307,59000003,SHK,익일정산,83900000
﻿202307,59000003,HZI,익일정산,14400000
﻿202307,59000003,QDF,익일정산,43000
﻿202307,59000003,ZDD,익일정산,74000
﻿202307,59000003,IUR,익일정산,4460000
﻿201812,35000411,SHK,실시간정산,3250000000
﻿201812,35000466,BVI,실시간정산,1160000000
﻿201812,35000473,BVI,실시간정산,436000
﻿201812,35000480,FYT,실시간정산,61700000
﻿201812,35000497,JVP,실시간정산,1100000000
﻿201812,35100010,BVI,실시간정산,28900000
﻿201812,35100010,FYT,실시간정산,2680000000
﻿201812,35100027,CVN,실시간정산,5740000
﻿201903,35000411,SHK,실시간정산,945000000
﻿201903,35000459,CVN,실시간정산,135000000
﻿201903,35000466,BVI,실시간정산,152000000
﻿201903,35000473,BVI,실시간정산,5870000
﻿201903,35000480,FYT,실시간정산,161000000
﻿201903,35000497,JVP,실시간정산,402000000
﻿201903,35100010,IEK,실시간정산,128000000
﻿201903,35100010,BVI,실시간정산,30100000
﻿201903,35100010,FYT,실시간정산,35400000
﻿201903,35100027,KYG,실시간정산,48000
﻿201903,35100027,CVN,실시간정산,14400000
﻿202004,35000459,CVN,실시간정산,2650000000
﻿202004,35000480,FYT,실시간정산,475000000
﻿202004,35000497,JVP,실시간정산,800000000
﻿202004,35100010,IEK,실시간정산,85500000
﻿202004,35100010,BVI,실시간정산,21500000
﻿202004,35100027,CVN,실시간정산,6790000
﻿202010,35000411,SHK,실시간정산,8150000000
﻿202010,35000459,CVN,실시간정산,4710000000
﻿202010,35000497,JVP,실시간정산,2080000000
﻿202010,35100010,BVI,실시간정산,10700000
﻿202010,35100010,FYT,실시간정산,26800000
﻿202010,35100027,CVN,실시간정산,15200000
﻿202105,35000411,SHK,실시간정산,1550000000
﻿202105,35000459,CVN,실시간정산,247000000
﻿202105,35000480,FYT,실시간정산,93700000
﻿202105,35000497,JVP,실시간정산,712000000
﻿202105,35100010,IEK,실시간정산,110000000
﻿202105,35100010,BVI,실시간정산,23100000
﻿202105,35100010,FYT,실시간정산,26400000
﻿202105,35100027,KYG,실시간정산,208000
﻿202111,35000411,SHK,실시간정산,336000000
﻿202111,35000459,CVN,실시간정산,52500000
﻿202111,35000466,BVI,실시간정산,109000000
﻿202111,35000480,FYT,실시간정산,67000
﻿202111,35100010,IEK,실시간정산,119000000
﻿202111,35100010,BVI,실시간정산,29500000
﻿202111,35100027,KYG,실시간정산,209000
﻿202111,35100027,CVN,실시간정산,16600000
﻿202203,35000459,CVN,실시간정산,119000000
﻿202203,35000466,BVI,실시간정산,131000000
﻿202203,35000480,FYT,실시간정산,12100000
﻿202203,35000497,JVP,실시간정산,671000000
﻿202203,35100010,IEK,실시간정산,118000000
﻿202203,35100027,IEK,실시간정산,10000
﻿202203,35100027,CVN,실시간정산,18700000
﻿202302,11000097,BVI,익일정산,89200000
﻿202302,11000699,VEA,익일정산,7260000
﻿202302,11000710,BVI,익일정산,1530000000
﻿202302,11000741,BVI,익일정산,3400000000
﻿202302,11001063,SHK,익일정산,14600000
﻿202302,11001184,SHK,익일정산,13600000000
﻿202302,11001298,BVI,익일정산,256000000
﻿202302,11900083,VEA,익일정산,3040000
﻿202302,11900104,SHK,익일정산,38200000
﻿202302,11900111,SHK,익일정산,10900000
﻿202302,12000018,JVP,익일정산,1450000000
﻿202302,12000018,BVI,익일정산,21000
﻿202302,12000032,IEK,익일정산,805000000
﻿202302,12000032,VEA,익일정산,974000000
﻿202302,12000032,HZI,익일정산,56300000
﻿202302,12000032,BVI,익일정산,98200000
﻿202302,12000032,QDF,익일정산,179000000
﻿202302,12000032,FLX,익일정산,17400000
﻿202302,12000032,ZDD,익일정산,133000000
﻿202302,12000032,CVN,익일정산,6410000
﻿202302,12000032,SHK,익일정산,55300000
﻿202302,12000056,BVI,익일정산,4380000000
﻿202302,12000056,CVN,익일정산,76100000
﻿202302,12000063,IEK,익일정산,43900000
﻿202302,12000063,BVI,익일정산,250000000
﻿202302,12000063,SHK,익일정산,226000000
﻿202302,12000094,SHK,익일정산,388000000
﻿202302,12000115,SHK,익일정산,148000000
﻿202302,12000122,IEK,익일정산,412000000
﻿202302,12000153,IEK,익일정산,147000000
﻿202302,12000184,VEA,익일정산,435000000
﻿202302,12000205,VEA,익일정산,476000000
﻿202302,12000236,ZVX,익일정산,442000000
﻿202302,12000250,VEA,익일정산,317000000
﻿202302,12000267,HZI,익일정산,566000000
﻿202302,12000302,SHK,익일정산,80300000
﻿202302,12000319,IEK,익일정산,271000000
﻿202302,12000357,QDF,익일정산,146000000
﻿202302,12000364,VEA,익일정산,234000000
﻿202302,12000371,VEA,익일정산,104000000
﻿202302,12000388,RII,익일정산,150000000
﻿202302,12000520,BVI,익일정산,19800000
﻿202302,12000568,FLX,익일정산,715000000
﻿202302,12000575,VEA,익일정산,3250000000
﻿202302,12000582,RII,익일정산,2730000000
﻿202302,12000599,VEA,익일정산,3450000000
﻿202302,12000603,VEA,익일정산,2970000000
﻿202302,12000610,SHK,익일정산,2680000000
﻿202302,12000634,IEK,익일정산,8470000000
﻿202302,12000641,VEA,익일정산,1160000000
﻿202302,12000665,FYT,익일정산,1840000000
﻿202302,12000689,VEA,익일정산,1840000000
﻿202302,12000696,ZVX,익일정산,1860000000
﻿202302,12000717,CVN,익일정산,64100000
﻿202302,12000724,IEK,익일정산,21400000
﻿202302,12000755,IEK,익일정산,16500000
﻿202302,12000762,CVN,익일정산,91300000
﻿202302,12000779,CVN,익일정산,164000000
﻿202302,12000786,CVN,익일정산,53400000
﻿202302,12000793,CVN,익일정산,78900000
﻿202302,12000807,IEK,익일정산,7040000
﻿202302,12000814,CVN,익일정산,67000000
﻿202302,12000821,CVN,익일정산,85000000
﻿202302,12000838,IEK,익일정산,96900000
﻿202302,12000845,CVN,익일정산,53500000
﻿202302,12000869,IEK,익일정산,499000000
﻿202302,12000928,IEK,익일정산,605000000
﻿202302,12000973,CVN,익일정산,540000000
﻿202302,12000997,IEK,익일정산,103000000
﻿202302,12001008,IEK,익일정산,141000000
﻿202302,12001022,IEK,익일정산,549000000
﻿202302,12001060,CVN,익일정산,107000000
﻿202302,12001198,CVN,익일정산,23800000
﻿202302,12001202,IEK,익일정산,26600000
﻿202302,12001240,IEK,익일정산,6490000
﻿202302,12001240,BVI,익일정산,3130000
﻿202302,12001257,JVP,익일정산,283000000
﻿202302,12001264,HZI,익일정산,143000000
﻿202302,12001271,HZI,익일정산,79500000
﻿202302,12001288,TGT,익일정산,387000000
﻿202302,12001288,JVP,익일정산,2260000000
﻿202302,12001288,IEK,익일정산,1440000000
﻿202302,12001288,VEA,익일정산,510000000
﻿202302,12001288,CAZ,익일정산,125000000
﻿202302,12001288,CVN,익일정산,343000000
﻿202302,12001295,IEK,익일정산,352000000
﻿202302,12001316,VEA,익일정산,78300000
﻿202302,12001323,EEB,익일정산,16400000
﻿202302,12001330,BVI,익일정산,3860000
﻿202302,12001347,VEA,익일정산,46700000
﻿202302,12001354,IEK,익일정산,204000000
﻿202302,12001378,VEA,익일정산,3620000
﻿202302,14000517,CVN,익일정산,424000000
﻿202302,14000728,SHK,익일정산,14800000
﻿202302,14000780,BVI,익일정산,126000000
﻿202302,14000797,BVI,익일정산,12500000
﻿202302,14000801,BVI,익일정산,1370000000
﻿202302,14000832,IEK,익일정산,60000
﻿202302,14000832,VEA,익일정산,60000
﻿202302,14000832,BVI,익일정산,38000
﻿202302,14000832,SHK,익일정산,50000
﻿202302,14000832,AHN,익일정산,20000
﻿202302,14000915,SHK,익일정산,248000
﻿202302,14001185,BVI,익일정산,200000000
﻿202302,14001251,CVN,익일정산,1770000000
﻿202302,14001275,BVI,익일정산,4640000
﻿202302,14001310,BVI,익일정산,97000000
﻿202302,14001365,FYT,익일정산,657000000
﻿202302,14001431,SHK,익일정산,44200000
﻿202302,14001493,SHK,익일정산,6720000
﻿202302,14001538,SHK,익일정산,207000000
﻿202302,14001611,SHK,익일정산,187000
﻿202302,14001628,SHK,익일정산,92000000
﻿202302,14001666,IEK,익일정산,2150000
﻿202302,14001787,SHK,익일정산,16600000
﻿202302,14001877,JVP,익일정산,30000000
﻿202302,14001936,CVN,익일정산,27200000
﻿202302,14001974,BVI,익일정산,1110000000
﻿202302,15200082,BVI,익일정산,35000
﻿202302,15200099,BVI,익일정산,43000
﻿202302,15200103,BVI,익일정산,27000
﻿202302,15200110,SHK,익일정산,14000
﻿202302,15200127,IEK,익일정산,24000
﻿202302,15200141,BVI,익일정산,24000
﻿202302,15200158,BVI,익일정산,19000
﻿202302,15200165,SHK,익일정산,25000
﻿202302,15200172,IEK,익일정산,13000
﻿202302,15200189,IEK,익일정산,18000
﻿202302,15200217,BVI,익일정산,45000
﻿202302,15200224,BVI,익일정산,24000
﻿202302,15200231,BVI,익일정산,43000
﻿202302,15200248,SHK,익일정산,32000
﻿202302,15200255,BVI,익일정산,23000
﻿202302,15200262,BVI,익일정산,44000
﻿202302,15200279,IEK,익일정산,30000
﻿202302,15200293,SHK,익일정산,32000
﻿202302,15200307,SHK,익일정산,96000
﻿202302,15200314,BVI,익일정산,29000
﻿202302,15200321,BVI,익일정산,26000
﻿202302,15200369,BVI,익일정산,287000000
﻿202302,15200428,FYT,익일정산,10800000
﻿202302,15200435,HZO,익일정산,3020000
﻿202302,15200466,IEK,익일정산,3400000
﻿202302,15200466,VEA,익일정산,147000000
﻿202302,15200466,BVI,익일정산,26100000
﻿202302,15200525,VEA,익일정산,336000000
﻿202302,15200532,CVN,익일정산,6540000
﻿202302,15200570,BVI,익일정산,2540000
﻿202302,15200594,CVN,익일정산,8190000
﻿202302,15201124,VEA,익일정산,16200000
﻿202302,15201124,BVI,익일정산,2290000
﻿202302,15201124,SHK,익일정산,2680000
﻿202302,15201155,IEK,익일정산,306000
﻿202302,15201155,VEA,익일정산,136000
﻿202302,15201155,BVI,익일정산,198000
﻿202302,15201155,KYG,익일정산,8000
﻿202302,15201155,QDF,익일정산,10000
﻿202302,15201155,ZVX,익일정산,6000
﻿202302,15201155,ZDD,익일정산,2000
﻿202302,15201155,RII,익일정산,22000
﻿202302,15201155,CVN,익일정산,132000
﻿202302,15201162,BVI,익일정산,303000000
﻿202302,15201214,IEK,익일정산,30000
﻿202302,15201214,VEA,익일정산,32000
